"","date","03010102","03010103","03010104","03010106","03010107","03010203","03010204","03010205","03020101","03020102","03020103","03020104","03020105","03020201","03020202","03020203","03020204","03030002","03030003","03030004","03030005","03030006","03030007","03040101","03040102","03040103","03040104","03040105","03040201","03040202","03040203","03040204","03040206","03050101","03050102","03050103","03050105","03050109","03060101","03060102","05050001","06010103","06010105","06010106","06010108","06010202","06010203","06010204","06020002","06020003"
"69",1906-05-24,187.8,278.2,202,189.5,353.1,392.3,257,370.1,271.8,262.4,374.7,376.1,318.5,281.2,325.6,347.9,325.8,252,300.9,351.7,815.2,372.9,446.3,373,307.8,316.4,310.1,280.9,416.5,416.1,460.3,524.8,420.2,487,386.3,363.2,543.7,401.5,700.3,829.6,387.4,427.1,555.8,564.5,441.1,862.1,750.3,609,608.3,709.5
"70",1906-05-25,181.7,294.1,187.7,175.1,391.3,435.8,230.4,420.5,248.6,234.9,444.9,296.9,303.2,252.3,328.8,269.2,305.3,218.2,266.3,293.3,392.7,388.2,326.2,396.7,301.5,259.2,261.8,198.3,331.4,259.6,350.6,361.5,346.8,511.3,417.9,301.5,485.7,265.4,508.1,630.2,382,477.2,447.6,488,422.2,794.7,724.1,636,560.5,648.1
"71",1906-05-26,329.9,362.7,315.7,266.9,326.7,316.8,271.5,270.7,251.9,234.7,406,610.4,368.8,316.7,352.1,310.7,495.8,295.9,383.1,379.9,503.5,522.3,469.8,441.3,402.3,354.8,446.8,422.8,503.3,497.5,462.9,474.7,573.8,462.9,404.7,431.5,527,465.9,420.1,605.1,454.4,385.7,512.6,638,510.1,893.9,845.9,779.4,647.1,791
"72",1906-05-27,518.9,537.2,383.4,398.8,413.6,418,445.9,468.2,401.9,367.2,511.3,1054.5,573.6,387.7,578.1,374.3,649.7,380.7,392.1,381,433.4,489.5,501.8,614.4,566.5,507.5,484.6,387.3,527.7,356.1,432.8,433.7,350.9,625.3,618.5,463.5,663.8,495,786.6,918.3,613.2,613.6,664.8,732.9,675.5,962.4,877.1,888.2,753.9,898.2
"73",1906-05-28,561.1,547.8,517.2,509.7,416.2,380.1,584.3,557.9,585.8,543.9,344.1,621.5,528.2,579.8,516,414.4,530.4,524.5,592.3,579.8,668.3,592.6,640,684.4,638.2,603.7,572.8,486.4,623.9,511.6,624.7,635.7,485.6,714.5,685.9,582.9,788.7,632,967.4,1194.8,669.1,685.8,863.6,880.3,715,1303,1187.3,1138,983.1,1095.5
"74",1906-05-29,378.1,454.5,360.3,339.7,367,311.9,331.8,313.6,323.1,278.4,436.1,590.2,402.9,344.3,401.9,339.8,360.9,336.9,289,333.9,344.8,446.6,423.6,606.3,489.5,476.5,404.2,305,445.1,292.3,442.5,493,423.1,636.6,584.7,397.6,641.9,409,890,1093.8,587.7,853.9,772,827.6,802.9,1228.1,1137.5,1007.6,994.5,1052.6
"75",1906-05-30,455.2,552,605.4,480.7,475.8,370.6,511.6,529.1,493.4,455.5,440.6,578.5,492.8,490.1,333.6,401.7,338.2,565.3,561.9,518.2,535.4,435.3,374.3,592.9,596.5,651.4,665.4,623.7,614.7,486.2,503.6,494.1,449.3,751.9,711,613.3,741.4,527.1,829,953.9,590.8,747,748.2,807.1,741.5,1073.8,1042.6,928.3,863.8,933.3
"76",1906-05-31,277.4,281.8,193.8,236.1,277.9,191.8,272.9,291.7,210.2,246.4,250,657.9,332.7,231.7,265.7,229.2,380.5,213.3,240.8,242.5,264.1,302.7,333.9,411.4,329.6,335.5,327.6,217.9,367,337.5,330.4,316.5,392.4,500.1,452.6,326.6,598.8,415.8,1044.4,1196.7,449.7,457,648.4,638.8,548.5,1055.1,972.2,798.9,767.9,979.4
"77",1906-06-01,262,286.7,160.2,195.1,241.7,237.7,253,252.4,215.9,251,271.1,415.8,283.5,242.9,280,224.9,364,225.7,285.3,278.6,285.3,341.1,300.8,415,383.2,422,371.8,415.7,425,369.9,360.6,342.9,243.1,534.8,511.4,487.7,601.3,462.8,814.6,948,504.7,557.1,608.2,678.1,625.5,906.1,850.7,730.1,754.2,821.3
"78",1906-06-02,500.9,532.4,554.9,489,526,459.9,549,569,471.3,454,651.3,746.4,574.7,456.2,623.6,451.1,478.7,510,453.5,472.3,482.6,510.3,497.3,581,550.6,532.6,476.3,448.2,477.2,358.8,438.5,423.9,494.5,661.6,654.6,549.2,606.6,374.7,812,925.1,681.6,719.8,682.3,677.6,741.5,923.7,890.7,748.2,730.8,757
"79",1906-06-03,460.8,552.9,491.2,460.5,530.7,588.4,502.4,406.1,463,456.4,520.1,385.5,456.8,424.5,554.9,423.3,427.7,498,469.2,436,453.2,423.6,404.5,635.9,611.8,571.6,556.3,436.7,524.5,368.8,404.7,398.1,441.8,689.7,618,490.6,633.1,434.6,939.1,1113.8,614.5,669.9,746.6,752.2,751,1111.4,1028.8,915.7,840.8,913
"80",1906-06-04,400.4,469.7,330.9,402.4,312,281.3,441.6,296.2,327.3,315.2,328.7,379,337.2,340.7,419.5,302.4,517,331.8,319.1,348.8,356.1,408,397,572.8,479.5,490.7,431.1,388.8,483.2,375.9,421.6,418.8,383.5,653.9,634.4,502.9,672.6,441.4,936.2,1070.2,624.4,685.9,687.5,697.8,705.2,1118,1000.1,852.2,886.3,951.9
"81",1906-06-05,135.6,184.4,76,110.8,78.8,79.2,116,93.1,96.4,94,148.4,290.2,153.7,146.1,229.4,114.1,331.4,157.6,150.2,143.9,162.7,306.6,276.3,240.8,226.5,196.4,204.5,144.1,226.6,159,173.3,173.6,265.8,295.2,292,253.3,335.7,185.7,346.5,476.8,319.8,400,320.8,395.6,373.8,532.8,550.6,459.5,382.5,491.6
"82",1906-06-06,287.9,317.9,306.9,301,300.5,265.3,280.6,365,348.7,264.5,295.2,402.6,330.6,385,256.3,299.9,246.2,417.6,433.2,358.8,386.6,381.6,267,389.4,329.5,376,365.4,379.1,396,339.7,368.7,387.4,405.1,407.1,412.2,435.9,428.7,358.3,429,714,416.3,484.9,440.9,615.9,473,741,821,625.4,629,651.4
"83",1906-06-07,365.9,361.6,388.9,432.8,464.2,447.3,415.4,436.7,464.4,426.6,545.9,668.5,523.4,440.6,578.5,434.4,605.5,389.8,396.1,372.5,405.9,547.8,559.3,508.6,421.8,456.2,430.1,425.8,476.6,449.2,522.9,558.9,662.6,611.7,583.1,518.7,569.6,428.6,634.4,1034.4,619.9,649.3,648.7,889.7,724.1,996.3,934.9,778.9,752.1,843
"84",1906-06-08,441.8,480.9,484.9,430.3,479.8,485.1,465.7,399.8,558.8,558.9,516.2,658.1,572.1,532.2,509,520.8,396.2,596.4,649.2,591.9,551.5,571.7,419.4,605.2,545.9,586.2,579,565.4,582.5,434.4,460.6,428.2,312.9,678.9,572.4,709.4,691.2,498,724.7,996.4,593.3,576.3,670.2,904.5,683.5,1031.8,1024.2,776.6,823,979.2
"85",1906-06-09,251.2,267.5,182.9,201.9,188.2,144.6,210.4,218.3,217.7,237.2,198.7,252.5,225.6,197.2,184.7,190.4,164.6,253.9,255.2,231.2,231.8,273.5,203.9,304.9,268.7,274.4,289.5,225.9,294,212.1,261,233.4,207,334.6,330.9,392.4,362.4,214.3,567.9,625.8,310.8,317,343.8,476,372.2,598.5,578.8,483,460.4,490.1
"86",1906-06-10,280.9,265.5,185.7,251.9,223.1,288.1,349.6,289.3,231.3,305.7,161.3,367.1,262.8,166.8,153.3,136.9,248.1,208.9,227.5,210.9,202.9,165.5,170.6,278.1,211.8,223.3,233.6,193.3,264.8,211.9,213.9,204.5,186.3,331.6,269.8,322.7,352.1,243.7,457.2,502.1,370,338.3,293.4,398.9,337.1,422.9,459.7,357.1,309.6,383.9
"87",1906-06-11,490.4,549,423.8,494.1,382.6,362,432.8,296.8,429.2,450.1,366.9,363.7,403.6,374.2,350.7,375.7,434.5,380.1,298.8,339.9,349.1,444.2,408.7,547.8,476.8,446.5,387.9,389.3,467.3,413.3,401.7,404.9,507.4,519.9,500.6,506.6,583.5,350.9,563.3,681.2,621.9,513.8,517.7,668.2,519.9,710,714.3,554.1,565.1,669.5
"88",1906-06-12,226,247.3,176.5,200.8,177.4,161.3,198.7,251.3,153.8,175.2,182.4,293.2,197.9,149.9,151.3,123.2,176.6,166.3,145,158.3,188.1,235.5,181.4,269.3,246,228.1,221.3,224,262.5,236.1,219,227.3,208.5,252.9,245,245.5,280.4,111.7,440.8,487.9,268.7,243.4,251.6,406.8,297.3,472.2,489.8,353.6,296.5,366.3
"89",1906-06-13,373.4,405.1,371.5,401.5,481.6,478.9,407.8,446.2,516.9,481.5,383.3,395.4,449.2,543.3,429.5,572.1,318,408.6,457.7,453.4,451.7,421,284.9,425.7,383.7,455.4,447.6,434.2,422,332.4,366.1,320.1,253.7,416.6,364.4,415.8,371.6,326.9,425.7,623.4,468.6,445.6,543.8,889.6,597.7,981,1063.4,779.3,754.9,819.6
"90",1906-06-14,455.9,534.6,391.5,418.7,395.9,433.5,370.6,376.9,437.3,415,390.5,400.6,412.9,401.7,399.9,399.2,313.8,408.4,417,399.6,415,344.7,338.3,664.9,576.9,550.4,529.6,429.4,477,331.1,291.5,264.2,328.2,672.7,583.5,535.6,628.8,456.9,616.9,1020.2,618.8,670.5,711,1040.9,806.5,1280,1224.5,1058.5,1049.1,1241
"91",1906-06-15,393.7,507.6,304.6,278.2,315.6,186,205.8,204.3,218.6,191.4,7102.3,489.2,1897.7,272.6,334,252.5,391.6,414.9,371.4,325.4,354.4,399.1,361.9,673.1,613.8,572.7,536.6,590.4,590,563.1,336.9,336.4,370,608.2,580.7,617.4,638.1,445.3,568.9,934.3,574.9,568.5,610,976.4,709.2,1019.6,978.1,602.3,796.2,914.8
"92",1906-06-16,257.7,320.5,208.5,217.1,325.2,317.2,205.9,359.9,248,252.4,398.2,304.1,297.5,223.7,348.9,299.9,303.5,249.9,185.6,216.3,236.4,334.4,285.7,462.7,366.5,281.5,295.1,256.5,309.5,241.8,240.4,260.7,384.4,504.6,372,335.7,436.6,273.8,514,787,488.6,504.9,558.9,827.5,660.9,839,819.8,519.1,664.8,760.5
"93",1906-06-17,460.8,536.5,454.9,397.4,477.3,342.4,358.5,472.2,431.8,362.3,456.2,445.5,425.8,422.6,470.3,407.4,442.5,471,447.8,433.8,457.2,509.8,399.3,664.8,590.2,518.3,548,526,555.7,440.4,434.6,425.7,470,752.6,736.5,584.3,777.3,587.7,841.1,1131.3,618.9,605.9,674,986.2,713.4,1083.5,960.8,595.5,796.8,953.3
"94",1906-06-18,434.3,389.5,293.7,286.7,253.9,241.4,289.8,280.2,281.8,273.8,236.8,265.7,265.7,250.5,226.8,233.8,230.4,289,234.3,271.6,344.1,271.4,182.2,534.1,392.5,328.7,338,242,387.1,273.4,352.5,332.2,197.6,508.8,484.5,348.4,451.5,337.3,506.5,808.5,600.1,729,658.4,949.9,780.4,1004.9,1208.1,802.1,877.4,894.3
"95",1906-06-19,298.5,319.3,272.1,209.7,187.1,140.3,158.9,148,252.3,189.3,336,548.2,328,344.2,333.7,335.1,440.3,299.8,317.9,349.3,459.7,502.7,327.7,454.3,368.9,312.8,339,359.7,398.7,472.5,495.2,483.7,527.4,594.3,489.2,438.9,618.2,493.1,623.2,902.8,465.6,708.6,879.1,869.8,700.5,900.2,803.7,544.5,705.5,813.2
"96",1906-06-20,516.7,499.5,478.8,411.8,393.5,251.2,362.8,488.2,486.7,398.7,423.9,628,486.2,556.7,460.7,453.9,474.1,498.3,473.3,467.3,635.8,551.4,476.8,531.8,420.6,424.4,445.4,394.3,429.3,289,425,398.1,631,592.7,529.6,416.6,599.3,525.6,702.2,984.1,608.1,759.5,877,1003.9,726.6,1114.8,1189,676.8,850.9,1044.7
"97",1906-06-21,428,450.7,387.8,436,311.9,277.9,418.8,409.2,381.7,376.7,330.8,357.7,363,418,398.5,344.2,331.3,368.8,385.7,391.7,386.8,455.7,408,537.8,429.3,388.8,496.3,349.7,410,297.5,424.3,375.7,354.3,523.6,475.8,431.9,479.9,314.6,525.7,887.3,553.9,710.1,621.7,791.1,525,1094.6,1149.8,761.7,884.3,960.4
"98",1906-06-22,483.9,426.7,447.5,454.6,367.6,414.6,447,445.3,453.7,416.3,426,565.9,465.5,550.6,575,450,499.5,465.2,572.9,538,700.5,654.1,624.7,568.2,475.5,475.8,589.9,563.8,549.5,569.1,567.9,569.7,685,587.9,542,585.4,597,573.2,781.5,1019.5,579.5,808.7,647.6,690.3,539.1,989.9,992.1,698.8,790.4,883
"99",1906-06-23,190.5,229.7,191.5,188.1,644.2,524.8,358.8,387.3,447.8,467.1,814.1,1032.7,675.8,377.3,591.4,484.3,548,247.3,240.1,242.8,677.6,493.7,557.6,284.4,209.6,203.7,233.5,166.1,236.5,220.9,348,329.1,773.7,257.9,289.4,242.6,293.8,186.2,321.1,404.6,280.1,446.8,363.1,466,409.4,647.6,737.8,489,559.7,549.7
"100",1906-06-24,244.9,253.1,243.2,265.3,430.7,377,349,399.8,442.4,428.7,447.2,573.7,471.5,510.2,526,478.7,548.6,301.1,275.4,345.9,570,597.6,514.7,270.5,205.1,226.7,256.1,236,267.2,213.1,496.8,491.3,682.2,275,276,265.9,279.7,180.2,288.4,375.8,293.9,460.4,361.9,437.1,317.9,524,636.9,152.2,390.4,370.9
"101",1906-06-25,181.9,187.4,163.7,198.9,254.5,260.1,208.7,211.7,252.1,242.5,208.9,163.3,219,257.2,257.4,232.3,200.2,196.2,126.7,210.1,292.7,237.7,276.5,201.2,141,136.1,127.8,111.5,159.8,141.5,234.3,204.3,267.4,194.9,203.6,183,212.8,148.6,225.7,291.7,286.8,385.2,321.8,436.7,391.9,469.8,585.3,149.3,425.1,435.1
"102",1906-06-26,97.8,119.1,50.1,77.6,65.1,84.3,74.9,78.7,150.9,160.1,165.1,166.7,159.9,149.2,175.9,155.2,152.4,112.2,93.3,127.6,139.4,204.6,162.1,168.8,102.9,104.3,103.9,101.7,128.9,81.5,121.5,90.9,49.6,159.5,149.3,169.2,178.1,147.9,266.5,371.5,212.8,384.7,314.5,397.9,294,585.9,618.6,370.8,492.8,488.3
"103",1906-06-27,613.6,596.9,749.7,662.7,680.5,613,720.9,714.4,646.9,581.6,610.6,537.1,598.4,576.6,556.7,574.2,578.4,787.9,716,696.2,660.3,642.1,557.2,671,648.7,842.3,769.5,782.6,466.7,425.3,529.4,456.9,469.4,737.5,833.3,738.2,817.4,615.7,669,738.3,649.9,829.8,697.2,826.1,611,1100.6,1071.1,639,944.1,955.1
"104",1906-06-28,374.6,384.9,257.9,345.7,476.5,370,441.5,489.8,318.7,333.3,388.3,485.6,377.5,327.5,394,346.2,564.6,267.1,243.8,319,392.5,386.8,416.7,456.2,335.9,326.5,320.4,240.7,332.2,227.9,402.7,346,429.7,548,439.9,331.5,519.8,186.6,358.4,685.4,607.6,838.9,666,809.4,563.7,902.1,915.3,402.1,598.2,580.7
"105",1906-06-29,322.5,377.9,278,305.3,201.3,203.1,309.1,305.2,267.9,296.8,314.8,315.9,296.5,251.7,267.9,239.9,286.7,264.1,247.4,266.8,313.7,227,215.1,454.1,348.5,328.7,331,248.6,356.2,258.5,272.9,258.3,212.8,599.2,454.5,350.4,611.8,326.3,659.4,864.6,541.5,758.4,702.7,740.9,511.6,1212.1,1115.6,508.4,825.7,851.9
"106",1906-06-30,210.5,284.2,140.4,167.9,472,398.4,221.8,250.1,268.1,287.9,349,462.2,337.1,227.1,345.1,260.1,624.6,199.9,164.5,237.2,410.9,346.4,490.1,340.3,252.2,263.7,221.9,152.5,259.3,178.7,290.6,283.2,454.9,385.1,375.1,281.9,352.7,216.8,377.1,434.2,339.5,517.3,457.4,512.2,405.5,613.8,664.3,353.9,444.6,448.7
"107",1906-07-01,317.5,372.7,287.2,284.4,359.2,370.4,323.8,377.6,319.5,297.1,438.4,440.6,371.1,315.2,379.7,313,396.1,286.9,297.9,338.9,363.4,361.7,367.9,376.6,296.2,347.7,350,311.3,307.4,258.1,335.4,313.8,352.3,374.6,347.3,345.2,350,211.5,328.3,390.3,378.7,440.2,386.7,402.4,283.3,570,551.5,312,380.4,387.8
"108",1906-07-02,171,209.5,149,135.7,129.1,162.6,144.8,161.9,152.1,133.7,178.6,179,160.7,190,228.6,163.7,115,203.6,173.7,232.1,164.2,320.3,201,224,167.9,186.4,157.7,162.3,214.1,173.8,276.9,267.7,110.6,197.4,197.8,222.2,175.5,84.9,215.6,339.2,259.6,329.2,257.9,353.6,211.9,495.7,513.9,443.8,281.5,277.6
"109",1906-07-03,226.2,265.7,238.6,219.3,96.6,131.7,179,188.7,216.7,170.5,171.4,133.9,176.6,272.2,286,228,117.2,248.2,222,263.7,215.3,310.1,184.8,342.2,328.4,295.9,246.4,226.5,267.1,212.2,283.1,284.5,198.5,384.9,328.8,302.6,299.7,188.7,275,514.6,405.9,536,398.8,513.2,363.6,725.7,688.9,463.3,558.5,537.2
"110",1906-07-04,440.1,509.4,406.3,389.2,428,413.7,373.9,405,335.5,272.2,567.2,571.6,432,375,381.6,329,410.5,419.3,337.2,357.6,362.2,432.5,386.2,527.4,528,492.2,394.1,383.8,356.2,284.2,312.6,313.1,338.6,547.4,547.2,473.8,582.4,427.9,604.2,797.6,615.5,789,707.2,771.6,510.3,1111,1010.9,751.3,855.1,840.9
"111",1906-07-05,204,254,145.2,157.1,476.1,407.5,160,232.1,124.9,129.7,272.4,514.7,252.4,158.3,231.8,189.9,322.4,166.1,98.8,135.5,132.8,233.5,265.4,348.3,246.8,215.1,165,110.4,196.4,135.8,181,174.5,175.7,272.3,261.2,225.9,288.1,140.2,284,460,453,557.7,499.4,589.8,436.8,717,690.5,432.6,512.2,477.7
"112",1906-07-06,219.7,283.7,133.7,156.3,154.3,175.9,165.6,192.5,147.1,151.5,459.1,464.1,296.1,145,212.5,182.3,435.2,216.7,142.4,145.8,144.6,170,274.9,397.6,254,272.3,217,158.8,213.9,145,154.2,154.1,111.6,308,252.3,235.8,288.8,107.1,268.5,400.5,499.7,701.7,518.8,635.3,488.5,679.7,771.8,450.3,505.5,474.1
"113",1906-07-07,281.2,398.2,234.7,277.7,186.1,226.7,264.3,292.8,252.8,213.7,381.1,382.9,305.2,313.7,354.1,308.2,304.9,310,270.7,304.8,299.4,281.4,323.9,622.1,440.2,386.7,370.7,289.9,340.4,295,313.3,341.1,418,650.2,562.8,375,607.3,375,544.3,805.3,751.7,1249.4,910.4,978.5,762.5,1217,1278,487.6,948.9,919.6
"114",1906-07-08,309.2,358.9,289.8,295.4,315.6,290.5,310,304.4,320.3,338.7,515.1,517.2,416.4,422.6,478,430.4,368.3,327.1,294.9,341.5,316.9,335.2,402,465.9,418.7,393.2,368.8,362.5,340.7,283.3,299,288.5,347.3,453.2,448.7,415.1,511.8,331.7,518.2,563.8,464.7,502.2,558.9,615.8,417.7,796.2,857.8,517.8,688.2,685.9
"115",1906-07-09,227.5,248.1,197.7,217.1,291.5,296.2,250.4,266.4,303.5,312,330.4,402.3,334.9,378.1,436.2,429,412,196.1,197.9,284.9,243.6,400.3,384.4,296.5,236.7,180.3,190.3,189.2,255.4,258.5,273.5,259.4,323.8,324.3,273,264.6,314.2,211.7,310.6,438.8,407.3,583.8,397.6,478.7,384.2,614.2,650.1,525.6,613.3,600.9
"116",1906-07-10,471.2,589.8,486,444.5,600.8,688.1,399.3,430.8,408.6,391.6,735.5,740.6,560,478.3,509.7,471.3,781.3,469,467,486.1,482.6,590.6,640.1,555.7,481.6,471.7,472.6,508.5,514.2,480.3,518.8,509.7,748.4,576.3,534.6,535.8,598.7,605.9,582.1,718.5,646.3,826.6,672.6,693.3,499.2,1028.4,989.1,540.5,837.7,823.3
"117",1906-07-11,302.9,377.9,347.8,281.5,456.8,504.9,265.1,281.8,332.7,327.2,406.8,354,354,434.1,444.9,449.1,466.8,295.9,209.2,389.7,479.4,529.7,385,370.9,292.2,256,268.5,225.6,344.1,290.4,469.2,444.4,609.9,318.5,264.9,315.1,278.4,176.8,263.1,352.9,476.5,555.2,395.4,410.9,383,505.4,533.2,347.5,348,334.1
"118",1906-07-12,260.1,359.6,313.1,281.3,317.7,301.5,233.1,242.2,232.4,198,1078.2,1092.3,626.4,332.3,382.6,344.9,1551.8,297.8,357.3,373.1,361.4,541.4,643.6,494.8,406.2,350.9,376.3,271.2,301.8,215.6,366.4,364.2,699.3,606.6,390.4,449.6,520.8,237.9,403.4,847.2,602.2,1133.7,756.8,916.5,1926.9,1057,1061.9,511.8,915.8,729.6
